,accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
18164,863,1,4.921318,creditcard,0.0,0
18165,79,1,4.962055,creditcard,0.0,0
18166,1554,1,4.962055,creditcard,784.038194444,0
18167,2000,1,5.040929,storecredit,53.0965277778,0
18168,122,1,4.895263,creditcard,0.00277777777778,0
18169,113,1,4.745402,paypal,77.0090277778,0
18170,18,1,4.965339,creditcard,16.0625,0
18171,2000,1,4.745402,paypal,0.0,0
18172,1873,1,4.962055,creditcard,0.973611111111,0
18173,1993,1,5.034622,creditcard,0.0,0
18174,3,1,5.034622,creditcard,0.000694444444444,0
18175,1990,1,4.057414,creditcard,18.1729166667,0
18176,2000,1,4.505662,creditcard,0.0,0
18177,1648,1,5.034622,creditcard,0.0,0
18178,247,1,4.921318,creditcard,246.109722222,0
18179,45,1,4.876771,creditcard,0.0,0
18180,213,1,4.921318,creditcard,0.0,0
18181,6,1,4.748314,creditcard,5.65625,0
18182,1051,1,4.921349,creditcard,0.796527777778,0
18183,2000,1,5.034622,creditcard,2.94930555556,0
18184,12,3,5.034622,creditcard,0.0,0
18185,52,1,4.52458,creditcard,0.0,0
18186,2,1,4.057414,creditcard,1.525,0
18187,22,1,4.742303,creditcard,21.6881944444,0
18188,2000,1,4.52458,creditcard,750.471527778,0
18189,335,1,4.876771,storecredit,0.0,0
18190,2,1,4.742303,creditcard,1.85555555556,0
18191,1933,1,4.965339,creditcard,216.272916667,0
18192,44,1,4.836982,creditcard,0.0,0
18193,86,1,4.921349,paypal,0.0,0
18194,741,1,4.461622,creditcard,0.0,0
18195,5,1,3.066058,creditcard,0.00138888888889,0
18196,2000,1,4.461622,creditcard,0.0,0
18197,2,1,4.745402,creditcard,0.0,0
18198,1297,1,4.52458,paypal,0.0,0
18199,30,1,4.886641,paypal,0.0,0
18200,2,1,4.748314,paypal,0.0,0
18201,2000,1,4.886641,paypal,0.0,0
18202,2000,1,4.921318,creditcard,934.250694444,0
18203,1014,1,4.965339,paypal,0.0,0
18204,61,1,4.921318,creditcard,0.0,0
18205,2000,1,3.954522,creditcard,0.000694444444444,0
18206,2000,1,4.895263,paypal,0.0,0
18207,2000,1,4.505662,storecredit,0.411111111111,0
18208,154,1,4.876771,creditcard,0.0,0
18209,237,1,5.034622,paypal,0.0,0
18210,1288,1,5.017904,creditcard,0.0,0
18211,2000,1,4.921349,creditcard,81.6368055556,0
18212,17,1,4.52458,creditcard,0.00347222222222,0
18213,26,1,4.895263,storecredit,0.0,0
18214,1695,1,4.748314,creditcard,376.911111111,0
18215,587,1,4.921349,creditcard,0.0,0
18216,1,1,5.034622,creditcard,0.0,1
18217,2000,1,4.921349,creditcard,996.805555556,0
18218,166,1,2.94894,creditcard,165.621527778,0
18219,2000,1,4.876771,creditcard,395.83125,0
18220,2000,1,4.895263,creditcard,1637.53125,0
18221,169,1,4.52458,paypal,0.0,0
18222,2000,1,5.034622,creditcard,144.395833333,0
18223,816,1,3.066058,creditcard,290.818055556,0
18224,351,1,4.921349,creditcard,59.2472222222,0
18225,2000,2,4.921349,creditcard,613.190972222,0
18226,2,1,4.962055,creditcard,1.80694444444,0
18227,1606,1,4.962055,paypal,9.96111111111,0
18228,2000,1,4.886641,creditcard,0.0,0
18229,2,1,4.921349,paypal,1.06736111111,0
18230,113,1,5.034622,creditcard,1.30069444444,0
18231,79,1,4.745402,paypal,0.0,0
18232,3,1,4.057414,creditcard,2.60069444444,0
18233,2000,1,4.886641,creditcard,0.0,0
18234,43,1,4.505662,creditcard,2.97847222222,0
18235,437,1,4.962055,storecredit,0.111111111111,0
18236,83,2,4.836982,creditcard,80.0680555556,0
18237,1975,1,4.962055,creditcard,426.844444444,0
18238,964,1,4.836982,creditcard,0.0715277777778,0
18239,359,1,4.895263,creditcard,0.0,0
18240,837,1,5.034622,creditcard,0.0,0
18241,6,1,4.742303,creditcard,5.00625,0
18242,89,1,4.52458,creditcard,88.1444444444,0
18243,675,1,5.034622,storecredit,0.000694444444444,0
18244,2000,1,5.017904,creditcard,0.0,0
18245,1547,1,4.505662,creditcard,0.0,0
18246,2000,1,4.836982,paypal,253.856944444,0
18247,1869,1,4.921318,creditcard,0.00902777777778,0
18248,302,1,4.742303,creditcard,0.0,0
18249,8,1,5.017904,creditcard,0.0,0
18250,185,1,4.921318,creditcard,184.834722222,0
18251,1,1,3.954522,creditcard,0.0,1
18252,13,1,4.836982,creditcard,0.0,0
18253,254,1,5.040929,creditcard,147.378472222,0
18254,397,1,4.921318,paypal,0.000694444444444,0
18255,55,1,4.921349,creditcard,54.1930555556,0
18256,931,1,4.921349,creditcard,0.0,0
18257,899,1,4.748314,creditcard,0.0,0
18258,16,1,3.575983,storecredit,8.04305555556,0
18259,2000,1,3.483951,paypal,56.6756944444,0
18260,49,1,5.040929,paypal,0.0,0
18261,687,1,4.52458,creditcard,0.0,0
18262,1762,1,5.040929,paypal,2.01597222222,0
18263,11,1,4.876771,creditcard,0.0,0
18264,213,1,4.921318,paypal,7.19097222222,0
18265,120,1,4.505662,creditcard,0.0,0
18266,207,1,4.965339,creditcard,0.0,0
18267,6,1,4.52458,creditcard,0.00347222222222,0
18268,2000,1,4.921318,paypal,20.25625,0
18269,2000,1,4.057414,creditcard,1.33333333333,0
18270,2000,1,4.836982,paypal,0.00555555555556,0
18271,444,1,4.965339,creditcard,0.0,0
18272,3,1,4.057414,creditcard,2.14652777778,0
18273,261,1,4.962055,paypal,0.0,0
18274,964,1,4.921318,creditcard,140.961111111,0
18275,9,1,4.876771,storecredit,0.00208333333333,0
18276,140,1,4.745402,creditcard,0.0,0
18277,327,1,4.965339,creditcard,0.00277777777778,0
18278,83,2,4.965339,creditcard,82.8486111111,0
18279,12,2,4.921318,paypal,2.32013888889,0
18280,837,2,4.836982,creditcard,0.00347222222222,0
18281,1,1,5.017904,paypal,0.0,1
18282,90,1,4.52458,creditcard,89.1229166667,0
18283,7,1,4.886641,creditcard,6.60555555556,0
18284,72,1,4.52458,paypal,71.0479166667,0
18285,1617,1,4.965339,creditcard,26.8201388889,0
18286,1015,1,5.034622,creditcard,0.000694444444444,0
18287,957,1,4.965339,creditcard,0.0,0
18288,752,1,4.742303,creditcard,0.4125,0
18289,1227,1,4.965339,creditcard,87.9694444444,0
18290,1846,1,5.040929,creditcard,1020.11736111,0
18291,131,1,4.745402,storecredit,0.0,0
18292,2,1,4.895263,paypal,1.36944444444,0
18293,631,1,4.876771,creditcard,0.0,0
18294,1826,1,4.921349,paypal,0.0208333333333,0
18295,913,1,4.965339,creditcard,741.361111111,0
18296,3,1,4.886641,creditcard,0.00138888888889,0
18297,569,1,4.057414,creditcard,3.07083333333,0
18298,2000,1,4.745402,creditcard,0.0,0
18299,637,1,5.034622,paypal,0.0,0
18300,2000,1,4.836982,creditcard,12.6861111111,0
18301,2000,1,4.921318,creditcard,1.10486111111,0
18302,1700,1,4.505662,storecredit,0.0,0
18303,13,1,5.040929,paypal,0.000694444444444,0
18304,637,2,4.836982,creditcard,166.045138889,0
18305,52,1,4.962055,creditcard,0.00486111111111,0
18306,861,1,5.017904,creditcard,0.0,0
18307,59,1,4.876771,creditcard,0.0,0
18308,2000,1,4.52458,paypal,0.00138888888889,0
18309,85,1,4.895263,paypal,84.8444444444,0
18310,2000,1,4.505662,creditcard,0.0,0
18311,1402,1,4.895263,creditcard,0.0,0
18312,35,1,4.748314,creditcard,0.000694444444444,0
18313,921,1,4.876771,creditcard,16.1527777778,0
18314,9,1,4.52458,creditcard,8.07777777778,0
18315,1262,1,4.965339,paypal,0.0,0
18316,143,1,4.836982,creditcard,109.743055556,0
18317,48,1,4.921318,creditcard,0.0,0
18318,1654,1,4.962055,paypal,0.0,0
18319,5,1,4.742303,creditcard,0.000694444444444,0
18320,4,1,4.876771,creditcard,3.09583333333,0
18321,41,1,4.057414,paypal,0.00555555555556,0
18322,49,1,4.52458,creditcard,0.0,0
18323,4,1,4.895263,storecredit,0.000694444444444,0
18324,381,1,5.017904,creditcard,0.00138888888889,0
18325,197,1,3.483951,paypal,157.432638889,0
18326,68,1,3.066058,creditcard,0.0,0
18327,1,1,4.748314,creditcard,0.0,1
18328,73,1,4.745402,storecredit,33.6895833333,0
18329,2000,1,4.921318,creditcard,4.96111111111,0
18330,2000,1,4.895263,paypal,2.78194444444,0
18331,1171,1,4.745402,creditcard,0.0,0
18332,2000,1,4.962055,creditcard,242.90625,0
18333,1975,1,4.965339,creditcard,0.0270833333333,0
18334,1930,1,3.575983,paypal,0.0118055555556,0
18335,1535,1,4.921318,creditcard,0.0,0
18336,2000,1,4.921318,creditcard,626.949305556,0
18337,867,1,4.742303,creditcard,0.0,0
18338,423,1,4.962055,creditcard,0.0,0
18339,2000,1,3.483951,creditcard,1292.40069444,0
18340,2,1,4.876771,paypal,1.90625,0
18341,170,1,4.52458,creditcard,0.0,0
18342,18,1,4.921349,creditcard,17.0520833333,0
18343,2000,1,4.921349,creditcard,193.109027778,0
18344,1327,1,4.962055,creditcard,0.0,0
18345,2000,1,4.876771,creditcard,152.088888889,0
18346,2000,1,4.962055,creditcard,31.0173611111,0
18347,42,1,4.886641,paypal,0.0,0
18348,2000,2,4.886641,paypal,0.000694444444444,0
18349,529,1,4.962055,paypal,0.0,0
18350,1,1,4.876771,creditcard,0.0,1
18351,3,1,5.040929,creditcard,0.0,0
18352,2000,1,5.040929,creditcard,211.173611111,0
18353,33,1,4.742303,storecredit,0.000694444444444,0
18354,2000,1,5.017904,paypal,0.0,0
18355,1145,1,5.040929,paypal,150.832638889,0
18356,1589,1,4.745402,storecredit,0.0,0
18357,2000,1,4.505662,creditcard,3.37083333333,0
18358,221,1,3.066058,creditcard,220.580555556,0
18359,2000,1,3.483951,creditcard,0.00138888888889,0
18360,1007,1,4.965339,paypal,0.0,0
18361,742,1,4.965339,creditcard,208.25625,0
18362,773,1,4.742303,creditcard,337.750694444,0
18363,149,1,4.876771,creditcard,0.0,0
18364,2000,1,4.745402,creditcard,948.901388889,0
18365,716,1,5.017904,paypal,0.0,0
18366,1398,1,4.876771,creditcard,0.0,0
18367,987,1,5.034622,creditcard,0.0,0
18368,21,1,5.040929,creditcard,0.0,0
18369,2000,1,5.034622,paypal,0.00416666666667,0
18370,124,1,4.962055,creditcard,11.7041666667,0
18371,849,1,4.965339,paypal,0.0,0
18372,30,1,4.886641,creditcard,0.0,0
18373,836,1,4.748314,paypal,0.000694444444444,0
18374,2000,1,3.483951,creditcard,0.000694444444444,0
18375,32,1,4.52458,creditcard,0.00208333333333,0
18376,873,1,4.745402,creditcard,167.572222222,0
18377,1261,1,4.886641,creditcard,397.859027778,0
18378,2000,1,5.034622,creditcard,122.921527778,0
18379,45,1,4.52458,creditcard,44.2284722222,0
18380,603,1,4.962055,creditcard,0.0,0
18381,1163,1,4.965339,creditcard,0.00347222222222,0
18382,704,1,4.742303,creditcard,0.0,0
18383,64,1,4.745402,creditcard,0.0,0
18384,1981,1,5.017904,creditcard,251.133333333,0
18385,153,1,5.017904,creditcard,137.870138889,0
18386,655,1,4.748314,creditcard,0.0,0
18387,444,1,4.745402,creditcard,0.0,0
18388,604,2,4.505662,paypal,2.29513888889,0
18389,45,1,4.745402,creditcard,0.0,0
18390,117,1,4.742303,creditcard,116.966666667,0
18391,2000,1,5.017904,creditcard,89.9604166667,0
18392,171,1,4.748314,creditcard,0.0,0
18393,40,2,4.52458,creditcard,39.5013888889,0
18394,13,1,4.505662,creditcard,12.7041666667,0
18395,928,1,5.040929,creditcard,0.0,0
18396,693,1,5.017904,paypal,0.0,0
18397,222,1,4.505662,creditcard,202.024305556,0
18398,2000,1,5.017904,creditcard,479.310416667,0
18399,1519,1,5.040929,creditcard,1121.25833333,0
18400,2000,1,4.965339,creditcard,5.22013888889,0
18401,93,1,4.52458,creditcard,92.5111111111,0
18402,417,1,4.876771,paypal,0.000694444444444,0
18403,2000,1,4.965339,creditcard,965.03125,0
18404,3,1,4.895263,paypal,2.30625,0
18405,149,1,4.742303,creditcard,148.813194444,0
18406,64,1,5.034622,paypal,0.0,0
18407,89,1,4.921318,creditcard,88.95,0
18408,2,1,4.965339,paypal,1.37430555556,0
18409,51,1,3.954522,creditcard,0.0,0
18410,2000,1,4.505662,paypal,241.209027778,0
18411,2000,1,4.886641,creditcard,14.8652777778,0
18412,324,1,4.921349,creditcard,0.0,0
18413,2000,1,4.921318,paypal,422.002777778,0
18414,5,1,4.965339,creditcard,0.0,0
18415,413,1,5.040929,paypal,0.0,0
18416,73,1,4.836982,creditcard,0.0,0
18417,1533,1,4.836982,paypal,0.0,0
18418,721,1,4.745402,creditcard,0.0,0
18419,114,1,4.895263,creditcard,113.921527778,0
18420,577,1,5.040929,creditcard,0.0,0
18421,515,1,3.954522,storecredit,0.00208333333333,0
18422,767,1,4.745402,creditcard,0.0,0
18423,31,1,5.034622,creditcard,0.0,0
18424,9,1,4.965339,paypal,0.0,0
18425,1646,2,4.921318,paypal,138.592361111,0
18426,3,1,4.748314,creditcard,2.05138888889,0
18427,2000,1,4.921318,creditcard,359.190277778,0
18428,3,1,4.895263,creditcard,2.73680555556,0
18429,1,1,2.596228,paypal,0.0,1
18430,1010,1,4.921349,paypal,0.0,0
18431,1734,1,4.836982,creditcard,0.000694444444444,0
18432,664,1,4.748314,creditcard,0.00208333333333,0
18433,155,1,4.057414,creditcard,0.0,0
18434,2000,1,4.965339,creditcard,0.00555555555556,0
18435,2000,1,4.962055,creditcard,966.811111111,0
18436,511,1,4.876771,creditcard,0.0,0
18437,2000,1,3.483951,creditcard,0.45,0
18438,880,2,5.017904,creditcard,0.0,0
18439,2000,1,4.461622,creditcard,1.53680555556,0
18440,2000,1,4.52458,storecredit,140.738194444,0
18441,1272,2,4.52458,creditcard,0.000694444444444,0
18442,655,1,5.040929,storecredit,0.0,0
18443,882,1,4.921349,creditcard,881.481944444,0
18444,2000,1,4.461622,creditcard,0.00486111111111,0
18445,1011,1,4.895263,paypal,0.0,0
18446,152,1,5.034622,creditcard,0.000694444444444,0
18447,1682,1,5.017904,creditcard,0.0,0
18448,111,1,4.52458,paypal,110.385416667,0
18449,210,1,4.876771,creditcard,0.0,0
18450,539,1,4.836982,creditcard,377.792361111,0
18451,573,1,4.745402,creditcard,0.0,0
18452,35,1,5.034622,creditcard,0.00208333333333,0
18453,9,1,5.040929,creditcard,7.54513888889,0
18454,2000,1,4.876771,creditcard,0.00277777777778,0
18455,939,1,5.040929,creditcard,73.7631944444,0
18456,183,1,4.921318,creditcard,0.0,0
18457,2000,1,4.921318,paypal,123.825,0
18458,2000,1,5.040929,creditcard,46.1756944444,0
18459,284,1,4.962055,creditcard,0.00138888888889,0
18460,2,1,4.895263,creditcard,1.07222222222,0
18461,484,1,4.745402,creditcard,0.0,0
18462,283,1,4.886641,creditcard,0.0,0
18463,2000,1,5.034622,creditcard,0.0,0
18464,2000,1,4.921318,paypal,0.0,0
18465,958,1,4.742303,storecredit,927.713194444,0
18466,140,1,4.745402,creditcard,0.0,0
18467,9,1,4.836982,creditcard,8.10069444444,0
18468,485,2,4.886641,creditcard,249.747222222,0
18469,147,1,4.505662,creditcard,146.486111111,0
18470,45,1,4.965339,creditcard,0.00138888888889,0
18471,1015,1,4.921318,paypal,0.0,0
18472,457,1,4.886641,creditcard,448.777777778,0
18473,2000,1,4.962055,creditcard,227.190972222,0
18474,9,2,4.965339,paypal,8.02430555556,0
18475,2,1,5.034622,creditcard,0.0,0
18476,28,1,4.921349,creditcard,0.0,0
18477,2000,1,4.742303,creditcard,0.664583333333,0
18478,4,1,5.034622,creditcard,0.0,0
18479,2000,1,4.742303,creditcard,713.5875,0
18480,1223,1,5.034622,paypal,1192.01736111,0
18481,2000,1,4.921318,creditcard,0.00416666666667,0
18482,305,1,5.017904,paypal,0.0,0
18483,2000,1,4.886641,creditcard,0.000694444444444,0
18484,788,1,4.836982,creditcard,0.838888888889,0
18485,116,1,4.965339,paypal,0.00277777777778,0
18486,138,1,4.921349,creditcard,0.0,0
18487,2000,1,5.017904,creditcard,205.386111111,0
18488,2,1,5.040929,creditcard,0.0,0
18489,10,1,5.040929,creditcard,0.0,0
18490,1713,1,4.057414,creditcard,0.0,0
18491,166,1,4.876771,creditcard,2.14166666667,0
18492,135,1,4.921349,creditcard,0.0,0
18493,302,1,4.836982,creditcard,222.098611111,0
18494,257,1,4.921318,storecredit,0.0,0
18495,1262,10,3.066058,creditcard,887.300694444,0
18496,74,1,4.836982,creditcard,73.88125,0
18497,2000,1,4.836982,paypal,0.0,0
18498,441,1,3.954522,paypal,193.968055556,0
18499,204,1,5.017904,paypal,129.803472222,0
18500,520,1,4.461622,creditcard,519.757638889,0
18501,156,1,4.962055,paypal,155.063888889,0
18502,1296,1,4.962055,creditcard,0.0,0
18503,288,1,4.921349,creditcard,0.0,0
18504,2000,1,5.040929,creditcard,1.22569444444,0
18505,571,1,5.034622,creditcard,10.0708333333,0
18506,2000,1,4.876771,creditcard,0.0,0
18507,91,1,4.921349,creditcard,0.0,0
18508,2000,1,4.921318,creditcard,0.000694444444444,0
18509,166,1,4.748314,paypal,40.7527777778,0
18510,2000,1,4.962055,creditcard,0.765972222222,0
18511,558,1,4.895263,creditcard,75.8763888889,0
18512,23,1,4.886641,paypal,0.0,0
18513,2000,1,2.596228,creditcard,561.5,0
18514,2000,2,4.876771,paypal,0.0,0
18515,632,1,4.876771,creditcard,0.00208333333333,0
18516,1272,1,4.876771,creditcard,226.055555556,0
18517,2000,1,4.921318,paypal,677.974305556,0
18518,142,1,4.962055,creditcard,0.0,0
18519,1568,1,5.034622,creditcard,1155.32916667,0
18520,403,1,5.034622,creditcard,0.0,0
18521,20,1,4.745402,creditcard,0.0,0
18522,305,1,4.748314,creditcard,274.013888889,0
18523,881,1,4.886641,paypal,218.716666667,0
18524,79,1,5.034622,creditcard,0.0,0
18525,1230,1,4.962055,creditcard,0.0,0
18526,360,1,5.017904,paypal,0.0,0
18527,923,1,5.040929,storecredit,0.0,0
18528,135,1,4.876771,paypal,134.110416667,0
18529,835,1,4.962055,creditcard,834.24375,0
18530,273,1,4.965339,paypal,0.0,0
18531,7,1,4.965339,storecredit,0.000694444444444,0
18532,986,1,4.921349,creditcard,0.0,0
18533,1277,1,3.575983,creditcard,722.10625,0
18534,131,1,5.034622,creditcard,130.228472222,0
18535,1903,1,2.596228,creditcard,0.0229166666667,0
18536,31,1,4.895263,creditcard,30.8506944444,0
18537,1595,1,4.962055,creditcard,0.00208333333333,0
18538,206,3,4.745402,creditcard,0.0,0
18539,2000,1,5.017904,storecredit,0.00486111111111,0
18540,2000,1,5.034622,creditcard,5.46875,0
18541,1,1,4.057414,creditcard,0.00138888888889,1
18542,1263,1,4.836982,storecredit,526.028472222,0
18543,1391,1,3.575983,creditcard,0.00138888888889,0
18544,1293,1,4.505662,storecredit,1243.32013889,0
18545,1962,1,4.886641,creditcard,0.000694444444444,0
18546,963,1,4.876771,storecredit,0.0,0
18547,314,1,5.017904,paypal,256.993055556,0
18548,2000,1,4.886641,paypal,2.86527777778,0
18549,1706,1,4.962055,creditcard,0.0,0
18550,849,1,4.52458,paypal,171.020138889,0
18551,543,1,5.017904,creditcard,0.0,0
18552,87,1,4.52458,creditcard,86.0,0
18553,1880,1,4.505662,creditcard,1049.11666667,0
18554,128,3,5.034622,creditcard,127.029861111,0
18555,2000,1,4.836982,creditcard,0.0,0
18556,984,1,4.505662,creditcard,896.264583333,0
18557,713,1,4.921349,paypal,0.00347222222222,0
18558,57,1,5.034622,creditcard,0.000694444444444,0
18559,223,1,4.748314,creditcard,0.0,0
18560,2000,1,4.886641,creditcard,717.940277778,0
18561,28,1,2.596228,creditcard,0.0,0
18562,1671,1,4.895263,creditcard,0.0,0
18563,18,1,5.034622,creditcard,17.3736111111,0
18564,140,1,4.52458,creditcard,139.6375,0
18565,2000,1,4.886641,creditcard,853.858333333,0
18566,337,1,4.748314,creditcard,233.884722222,0
18567,234,1,4.505662,creditcard,0.0,0
18568,1568,1,4.505662,paypal,12.0104166667,0
18569,112,1,4.52458,creditcard,111.259027778,0
18570,11,1,4.921318,creditcard,0.0,0
18571,112,1,5.040929,creditcard,108.072916667,0
18572,6,1,5.034622,paypal,5.9,0
18573,8,1,4.962055,creditcard,0.0,0
18574,119,1,4.895263,creditcard,0.0,0
18575,1225,2,5.040929,creditcard,0.00763888888889,0
18576,240,1,5.017904,paypal,0.568055555556,0
18577,2000,1,4.895263,creditcard,0.0,0
18578,92,1,4.876771,paypal,2.55138888889,0
18579,1,1,4.748314,creditcard,0.0,1
18580,1643,1,4.52458,storecredit,742.648611111,0
18581,72,1,4.965339,creditcard,71.3534722222,0
18582,92,1,4.836982,paypal,91.6284722222,0
18583,10,1,4.876771,creditcard,9.77708333333,0
18584,2000,1,4.52458,paypal,1180.15138889,0
18585,81,1,4.895263,paypal,0.0,0
18586,13,1,4.921318,creditcard,12.9326388889,0
18587,47,1,4.921318,creditcard,40.0083333333,0
18588,75,1,4.52458,creditcard,0.147916666667,0
18589,1145,1,4.895263,creditcard,0.0,0
18590,446,1,4.886641,creditcard,0.00138888888889,0
18591,2,1,4.745402,creditcard,1.79027777778,0
18592,638,1,4.057414,storecredit,69.2590277778,0
18593,822,1,4.876771,creditcard,784.795833333,0
18594,1482,1,3.575983,creditcard,112.14375,0
18595,1344,1,4.921349,creditcard,390.704861111,0
18596,3,1,4.505662,creditcard,0.0104166666667,0
18597,1773,1,4.965339,creditcard,0.0,0
18598,2000,1,5.034622,paypal,0.0,0
18599,2,1,4.886641,creditcard,0.0,0
18600,1,1,4.057414,creditcard,0.0,1
18601,18,1,4.505662,paypal,17.05,0
18602,2000,1,5.040929,creditcard,0.133333333333,0
18603,756,1,4.745402,creditcard,633.464583333,0
18604,468,1,4.836982,creditcard,0.0,0
18605,847,2,4.505662,creditcard,775.428472222,0
18606,60,1,4.921349,paypal,0.0,0
18607,777,1,4.748314,paypal,0.0,0
18608,227,1,4.962055,creditcard,0.00138888888889,0
18609,472,1,5.034622,creditcard,471.288194444,0
18610,1631,1,5.040929,creditcard,375.017361111,0
18611,588,1,4.921349,creditcard,320.199305556,0
18612,2000,1,4.921349,creditcard,1380.74166667,0
18613,47,1,4.505662,creditcard,0.0,0
18614,846,1,3.954522,creditcard,30.8430555556,0
